DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2009-S2,0.1661,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2010-S1,0.1622,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2010-S2,0.1668,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2011-S1,0.1749,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2011-S2,0.1701,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2012-S1,0.1743,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2012-S2,0.1751,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2013-S1,0.179,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2013-S2,0.1781,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2014-S1,0.1515,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2014-S2,0.1507,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2015-S1,0.1459,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2015-S2,0.1481,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2016-S1,0.1411,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2016-S2,0.141,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2017-S1,0.1352,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2017-S2,0.1435,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2018-S1,0.1507,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2018-S2,0.1565,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2019-S1,0.1661,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2019-S2,0.1716,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2020-S1,0.1735,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2020-S2,0.1680,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2021-S1,0.1649,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2021-S2,0.1674,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2022-S1,0.2593,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2022-S2,0.2739,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2023-S1,0.3034,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2023-S2,0.2846,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2024-S1,0.2781,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2024-S2,0.2749,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,CZ,2025-S1,0.2722,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2007-S1,0.1642,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2007-S2,0.1614,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2008-S1,0.1658,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2008-S2,0.168,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2009-S1,0.174,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2009-S2,0.1752,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2010-S1,0.175,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2010-S2,0.1798,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2011-S1,0.1906,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2011-S2,0.191,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2012-S1,0.1952,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2012-S2,0.1968,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2013-S1,0.2147,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2013-S2,0.2185,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2014-S1,0.2409,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2014-S2,0.2302,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2015-S1,0.2276,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2015-S2,0.2226,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2016-S1,0.2259,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2016-S2,0.2233,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2017-S1,0.2305,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2017-S2,0.2278,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2018-S1,0.2231,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2018-S2,0.2256,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2019-S1,0.2298,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2019-S2,0.2232,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2020-S1,0.2404,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2020-S2,0.2378,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2021-S1,0.2450,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2021-S2,0.2485,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2022-S1,0.2774,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2022-S2,0.2685,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2023-S1,0.2997,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2023-S2,0.3000,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2024-S1,0.3244,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2024-S2,0.3233,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DE,2025-S1,0.3141,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2007-S2,0.2162,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2008-S1,0.2208,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2008-S2,0.234,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2009-S1,0.2133,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2009-S2,0.2203,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2010-S1,0.2352,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2010-S2,0.2374,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2011-S1,0.2514,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2011-S2,0.2435,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2012-S1,0.2491,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2012-S2,0.2519,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2013-S1,0.2598,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2013-S2,0.2571,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2014-S1,0.267,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2014-S2,0.2667,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2015-S1,0.2674,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2015-S2,0.2672,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2016-S1,0.2734,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2016-S2,0.2728,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2017-S1,0.2794,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2017-S2,0.2774,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2018-S1,0.2807,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2018-S2,0.2787,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2019-S1,0.2628,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2019-S2,0.2604,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2020-S1,0.2524,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2020-S2,0.2622,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2021-S1,0.2737,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2021-S2,0.3291,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2022-S1,0.3880,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2022-S2,0.4713,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2023-S1,0.2123,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2023-S2,0.2928,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2024-S1,0.2752,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2024-S2,0.3178,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,DK,2025-S1,0.2959,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2007-S1,0.1534,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2007-S2,0.1289,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2008-S1,0.1434,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2008-S2,0.1464,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2009-S1,0.1552,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2009-S2,0.1489,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2010-S1,0.1541,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2010-S2,0.1514,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2011-S1,0.165,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2011-S2,0.167,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2012-S1,0.1741,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2012-S2,0.1761,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2013-S1,0.183,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2013-S2,0.1836,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2014-S1,0.194,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2014-S2,0.1882,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2015-S1,0.1894,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2015-S2,0.1836,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2016-S1,0.1826,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2016-S2,0.1784,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2017-S1,0.1879,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2017-S2,0.1822,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2018-S1,0.1819,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2018-S2,0.1829,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2019-S1,0.1939,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2019-S2,0.1877,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2020-S1,0.1974,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2020-S2,0.1896,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2021-S1,0.2010,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2021-S2,0.2087,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2022-S1,0.2557,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2022-S2,0.2799,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2023-S1,0.3112,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2023-S2,0.2864,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2024-S1,0.2840,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2024-S2,0.2803,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EA,2025-S1,0.2812,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2007-S2,0.0677,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2008-S1,0.0709,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2008-S2,0.0766,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2009-S1,0.0811,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2009-S2,0.0832,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2010-S1,0.0895,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2010-S2,0.0937,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2011-S1,0.0894,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2011-S2,0.0929,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2012-S1,0.0956,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2012-S2,0.1023,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2013-S1,0.124,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2013-S2,0.1249,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2014-S1,0.1163,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2014-S2,0.1197,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2015-S1,0.1141,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2015-S2,0.1178,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2016-S1,0.1118,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2016-S2,0.1153,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2017-S1,0.1124,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2017-S2,0.113,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2018-S1,0.1148,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2018-S2,0.1243,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2019-S1,0.1198,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2019-S2,0.1180,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2020-S1,0.1063,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2020-S2,0.1135,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2021-S1,0.1220,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2021-S2,0.1974,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2022-S1,0.1964,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2022-S2,0.2788,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2023-S1,0.1914,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2023-S2,0.1958,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2024-S1,0.1886,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2024-S2,0.1950,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EE,2025-S1,0.1917,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2007-S2,0.107,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2008-S1,0.115,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2008-S2,0.1237,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2009-S1,0.1296,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2009-S2,0.1263,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2010-S1,0.1291,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2010-S2,0.1379,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2011-S1,0.1449,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH20-499,KWH,I_TAX,EUR,EL,2011-S2,0.1507,,
